time_stamp,last_seen,sensor_index,name,model,firmware_version,latitude,longitude,altitude,temperature_a,temperature_b,Time Executed,pm2.5_10minute_a,pm2.5_10minute_b,PM2.5_Diff,PM2.5_RelDiff,PM2.5_JumpA,PM2.5_JumpB,PM2.5_JumpRelDiff,PM2.5 QA Flag,PM2.5 Uncorrected Avg,humidity_a,humidity_b,RH_Diff,RH_JumpA,RH_JumpB,RH_JumpDiff,RH QA Flag,RH Avg,PM2.5 Corrected
08-13-2022 00:31:09,08-13-2022 00:29:02,23443,KNHPLAIN15,PA-II,7.00,43.55614,-72.37099,523,61,0,08-13-2022 00:31:02,2.8,2.3,0.5,20.0,0.1,0.1,0.0,Passed,2.55,64,0,64.0,0.0,0,0.0,RHZB,64,-0.76
08-13-2022 00:31:10,08-13-2022 00:29:10,58135,NNF,PA-II,7.00,42.883873,-71.972916,808,59,0,08-13-2022 00:31:02,6.5,5.1,1.4,24.0,0.4,0.1,120.0,Passed,5.8,68,0,68.0,1.0,0,1.0,RHZB,68,0.94
08-13-2022 00:31:10,08-13-2022 00:31:00,148555,Londonderry,PA-II-FLEX,7.00,42.90495,-71.386765,363,0,0,08-13-2022 00:31:02,0.7,1.3,0.6,60.0,0.0,0.1,200.0,Passed,1.0,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:31:10,08-13-2022 00:28:18,146644,Jones Ave,PA-II-FLEX,7.00,43.06015,-70.75893,35,68,69,08-13-2022 00:31:02,1.2,0.8,0.4,40.0,0.1,0.1,0.0,Passed,1.0,48,52,4.0,1.0,1.0,0.0,Passed,50.0,-0.73
08-13-2022 00:31:10,10-17-2019 06:48:09,12188,KSC 16 Old,PA-II,4.11,42.92705,-72.27961,475,95,0,08-13-2022 00:31:02,0.0,0.0,0.0,0,0.0,0.0,0,T,,77,0,77.0,0.0,0,0.0,RHZB,77,
08-13-2022 00:31:11,08-13-2022 00:30:59,1224,KSC 17,PA-II,6.06a,42.938034,-72.2593,792,66,0,08-13-2022 00:31:02,2.7,0.0,2.7,200.0,0.1,0.0,200.0,ZB,,71,0,71.0,0.0,0,0.0,RHZB,71,
08-13-2022 00:31:11,08-13-2022 00:30:14,1202,KSC 19,PA-II,6.06a,42.936554,-72.27102,488,0,0,08-13-2022 00:31:02,3.0,2.7,0.3,11.0,0.1,0.1,0.0,Passed,2.85,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:31:11,02-20-2022 01:55:14,25985,KSC 20,PA-II,6.01,42.927326,-72.27998,477,78,0,08-13-2022 00:31:02,1.1,1.0,0.1,10.0,0.0,0.0,0,T,,22,0,22.0,0.0,0,0.0,RHZB,22,
08-13-2022 00:41:03,08-02-2022 16:49:54,151708,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.192043,-71.54158,291,93,94,08-13-2022 00:41:02,7.9,7.6,0.3,4.0,0.0,0.0,0,T,,42,41,1.0,0.0,0.0,0.0,Passed,41.5,
08-13-2022 00:41:03,08-13-2022 00:39:01,143456,Junder22,PA-II,7.00,43.08963,-71.50244,619,65,0,08-13-2022 00:41:02,1.7,2.0,0.3,16.0,0.1,0.2,67.0,Passed,1.85,57,0,57.0,1.0,0,1.0,RHZB,57,-0.7
08-13-2022 00:41:04,08-13-2022 00:39:06,151702,NHDES_katerr,PA-II-SD,7.00,43.11861,-71.61618,885,0,0,08-13-2022 00:41:02,1.7,1.8,0.1,6.0,0.1,0.0,200.0,Passed,1.75,0,0,0.0,0,0,0.0,RHZAB,,
08-13-2022 00:41:04,08-13-2022 00:39:00,151700,"12 Noyes Street, Concord, NH",PA-II-SD,7.00,43.19211,-71.54146,286,65,0,08-13-2022 00:41:02,1.1,1.3,0.2,17.0,0.0,0.1,200.0,Passed,1.2,56,0,56.0,0.0,0,0.0,RHZB,56,-1.03
08-13-2022 00:41:04,08-13-2022 00:39:42,135984,NH7,PA-II-SD,7.00,43.565853,-71.49613,708,60,0,08-13-2022 00:41:02,3.6,3.5,0.1,3.0,0.0,0.0,0,Passed,3.55,80,0,80.0,0.0,0,0.0,RHZB,80,-1.27
08-13-2022 00:41:05,08-07-2022 09:28:29,151712,NHDES Max,PA-II-SD,7.00,43.289764,-71.56426,370,86,0,08-13-2022 00:41:02,14.0,13.2,0.8,6.0,0.0,0.0,0,T,,59,0,59.0,0.0,0,0.0,RHZB,59,
08-13-2022 00:41:05,08-13-2022 00:38:48,151710,NH2,PA-II-SD,7.00,43.132477,-71.458374,230,65,0,08-13-2022 00:41:02,4.5,2.8,1.7,47.0,0.3,0.1,100.0,Passed,3.65,56,0,56.0,0.0,0,0.0,RHZB,56,0.47
08-13-2022 00:41:05,08-13-2022 00:40:06,151706,MChase_ParkPl,PA-II-SD,7.00,43.00408,-71.17704,194,66,0,08-13-2022 00:41:02,2.4,0.0,2.4,200.0,0.0,0.0,0,ZB,,57,0,57.0,0.0,0,0.0,RHZB,57,
08-13-2022 00:41:05,08-13-2022 00:40:07,12212,KSC 04,PA-II,7.00,42.93053,-72.27235,476,66,0,08-13-2022 00:41:02,4.0,3.2,0.8,22.0,0.0,0.0,0,Passed,3.6,67,0,67.0,0.0,0,0.0,RHZB,67,-0.33
08-13-2022 00:41:06,07-27-2022 09:02:30,12178,KSC 15,PA-II,7.00,42.899563,-71.46465,301,85,0,08-13-2022 00:41:02,3.8,3.1,0.7,20.0,0.0,0.0,0,T,,35,0,35.0,0.0,0,0.0,RHZB,35,
08-13-2022 00:41:06,08-13-2022 00:38:50,75981,Team Woofy,PA-II,7.00,42.97,-71.06,136,72,0,08-13-2022 00:41:02,2.3,2.3,0.0,0.0,0.0,0.1,200.0,Passed,2.3,47,0,47.0,0.0,0,0.0,RHZB,47,0.27
