time_stamp,Location,name,latitude,longitude,altitude,model,firmware_version,last_seen,humidity,channel a,pm2.5,pm2.5_10minute,pm2.5_60minute,pm2.5_24hour,channel b,pm2.5,pm2.5_10minute,pm2.5_60minute,pm2.5_24hour,A,B,Diff,SD,JumpA,JumpB,JumpSD,Q&A,Uncorrected Average,Corrected Value
07-28-2022 09:58:32,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:56:49,56,,7.9,8.2,7.3,6.4,,9.7,8.4,7.4,6.2,8.2,8.4,0.2,0.1,0.0,0.0,0.0,Passed,8.3,3.3
07-28-2022 09:58:33,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:57:33,46,,15.1,13.9,12.2,9.2,,15.4,13.6,11.4,8.2,13.9,13.6,0.3,0.15,0.1,0.2,0.05,Passed,13.75,7.33
07-28-2022 09:58:34,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:57:55,42,,9.7,9.4,8.5,7.3,,0.0,0.0,0.0,0.3,9.4,0.0,9.4,4.7,0.1,0.0,0.05,Passed,4.7,2.09
07-28-2022 09:58:35,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:57:59,59,,17.6,16.4,11.4,8.1,,17.0,15.2,10.3,7.4,16.4,15.2,1.2,0.6,0.1,0.2,0.05,Passed,15.8,7.67
07-28-2022 09:58:36,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 09:59:23,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 09:57:00,56,,8.2,8.0,6.7,4.5,,8.2,7.5,6.3,4.4,8.0,7.5,0.5,0.25,0.0,0.0,0.0,Passed,7.75,2.97
07-28-2022 09:59:24,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 09:57:50,56,,10.8,9.2,7.6,6.1,,9.8,10.0,8.2,6.5,9.2,10.0,0.8,0.4,0.2,0.0,0.1,Passed,9.6,4.1
07-28-2022 09:59:26,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 09:58:04,None,,10.8,9.8,8.1,6.5,,11.2,9.7,8.1,6.3,9.8,9.7,0.1,0.05,0.1,0.1,0.0,RH,9.75,3.49
07-28-2022 09:59:27,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 09:58:24,56,,10.5,10.3,9.0,6.2,,10.9,11.4,10.0,6.9,10.3,11.4,1.1,0.55,0.0,0.0,0.0,Passed,10.85,4.86
07-28-2022 09:59:28,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 09:58:23,52,,6.9,7.3,7.5,6.8,,7.2,7.3,7.6,6.6,7.3,7.3,0.0,0.0,0.0,0.0,0.0,Passed,7.3,2.97
07-28-2022 09:59:29,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 09:58:49,56,,8.9,8.2,7.4,6.4,,8.2,8.4,7.4,6.2,8.2,8.4,0.2,0.1,0.0,0.0,0.0,Passed,8.3,3.3
07-28-2022 09:59:30,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 09:57:33,46,,15.1,13.9,12.2,9.2,,15.4,13.6,11.4,8.2,13.9,13.6,0.3,0.15,0.0,0.0,0.0,Passed,13.75,7.33
07-28-2022 09:59:30,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 09:57:55,42,,9.7,9.4,8.5,7.3,,0.0,0.0,0.0,0.3,9.4,0.0,9.4,4.7,0.0,0.0,0.0,Passed,4.7,2.09
07-28-2022 09:59:31,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 09:57:59,59,,17.6,16.4,11.4,8.1,,17.0,15.2,10.3,7.4,16.4,15.2,1.2,0.6,0.0,0.0,0.0,Passed,15.8,7.67
07-28-2022 09:59:32,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:04:13,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:03:00,56,,7.5,7.9,6.7,4.5,,7.4,7.5,6.4,4.4,7.9,7.5,0.4,0.2,0.1,0.0,0.05,Passed,7.7,2.94
07-28-2022 10:04:15,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:01:50,54,,9.8,9.4,7.7,6.1,,10.9,10.0,8.3,6.5,9.4,10.0,0.6,0.3,0.2,0.0,0.1,Passed,9.7,4.3
07-28-2022 10:04:17,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:04:04,None,,11.8,10.3,8.3,6.5,,11.3,10.1,8.2,6.3,10.3,10.1,0.2,0.1,0.5,0.4,0.04999999999999999,RH,10.2,3.76
07-28-2022 10:04:19,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:02:24,56,,10.6,10.2,9.0,6.2,,10.6,11.3,10.0,6.9,10.2,11.3,1.1,0.55,0.1,0.1,0.0,Passed,10.75,4.8
07-28-2022 10:04:20,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:02:23,53,,7.3,7.3,7.5,6.8,,7.3,7.3,7.6,6.6,7.3,7.3,0.0,0.0,0.0,0.0,0.0,Passed,7.3,2.9
07-28-2022 10:04:21,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:02:49,53,,7.5,8.1,7.4,6.4,,7.6,8.3,7.4,6.2,8.1,8.3,0.2,0.1,0.1,0.1,0.0,Passed,8.2,3.45
07-28-2022 10:04:22,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:03:33,45,,12.1,14.1,12.3,9.2,,13.9,13.7,11.5,8.2,14.1,13.7,0.4,0.2,0.2,0.1,0.05,Passed,13.9,7.49
07-28-2022 10:04:23,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:03:55,42,,10.2,9.6,8.5,7.3,,0.0,0.0,0.0,0.3,9.6,0.0,9.6,4.8,0.2,0.0,0.1,Passed,4.8,2.15
07-28-2022 10:04:25,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:01:59,60,,17.9,16.8,11.6,8.1,,17.0,15.6,10.6,7.4,16.8,15.6,1.2,0.6,0.4,0.4,0.0,Passed,16.2,7.84
07-28-2022 10:04:26,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:09:03,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:07:00,56,,7.8,8.0,6.8,4.5,,8.2,7.6,6.5,4.4,8.0,7.6,0.4,0.2,0.1,0.1,0.0,Passed,7.8,3.0
07-28-2022 10:09:04,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:07:50,53,,9.7,9.6,7.8,6.1,,10.8,10.3,8.4,6.5,9.6,10.3,0.7,0.35,0.2,0.3,0.04999999999999999,Passed,9.95,4.52
07-28-2022 10:09:05,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:08:04,None,,12.2,10.6,8.4,6.5,,12.3,10.5,8.4,6.3,10.6,10.5,0.1,0.05,0.3,0.4,0.05000000000000002,RH,10.55,3.98
07-28-2022 10:09:06,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:08:24,55,,10.9,10.3,9.1,6.2,,11.7,11.3,10.1,6.9,10.3,11.3,1.0,0.5,0.1,0.0,0.05,Passed,10.8,4.9
07-28-2022 10:09:07,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:06:23,52,,6.1,7.2,7.5,6.8,,7.4,7.3,7.6,6.6,7.2,7.3,0.1,0.05,0.1,0.0,0.05,Passed,7.25,2.94
07-28-2022 10:09:08,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:06:49,53,,8.3,8.2,7.4,6.4,,8.5,8.3,7.4,6.2,8.2,8.3,0.1,0.05,0.1,0.0,0.05,Passed,8.25,3.48
07-28-2022 10:09:09,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:07:33,45,,14.4,14.1,12.4,9.2,,14.6,13.8,11.6,8.2,14.1,13.8,0.3,0.15,0.0,0.1,0.05,Passed,13.95,7.52
07-28-2022 10:09:10,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:07:55,40,,9.9,9.7,8.6,7.3,,0.0,0.0,0.0,0.3,9.7,0.0,9.7,4.85,0.1,0.0,0.05,Passed,4.85,2.32
07-28-2022 10:09:11,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:08:00,60,,17.9,17.2,12.0,8.1,,16.9,16.0,10.9,7.4,17.2,16.0,1.2,0.6,0.4,0.4,0.0,Passed,16.6,8.09
07-28-2022 10:09:12,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:13:25,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:11:00,55,,8.2,8.0,6.8,4.5,,7.7,7.7,6.5,4.4,8.0,7.7,0.3,0.15,0.0,0.1,0.05,Passed,7.85,3.1
07-28-2022 10:13:26,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:11:50,54,,10.8,9.8,7.9,6.1,,10.9,10.5,8.5,6.5,9.8,10.5,0.7,0.35,0.2,0.2,0.0,Passed,10.15,4.57
07-28-2022 10:13:27,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:12:04,None,,12.4,10.9,8.5,6.5,,13.1,10.9,8.5,6.3,10.9,10.9,0.0,0.0,0.3,0.4,0.05000000000000002,RH,10.9,4.19
07-28-2022 10:13:29,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:12:24,55,,11.1,10.5,9.1,6.2,,13.0,11.4,10.2,6.9,10.5,11.4,0.9,0.45,0.2,0.1,0.05,Passed,10.95,4.99
07-28-2022 10:13:30,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:12:23,49,,7.8,7.3,7.5,6.8,,5.7,7.2,7.6,6.6,7.3,7.2,0.1,0.05,0.1,0.1,0.0,Passed,7.25,3.15
07-28-2022 10:13:31,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:12:49,53,,9.8,8.5,7.5,6.5,,8.7,8.4,7.5,6.2,8.5,8.4,0.1,0.05,0.3,0.1,0.09999999999999999,Passed,8.45,3.6
07-28-2022 10:13:31,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:11:33,44,,13.7,14.1,12.4,9.2,,14.4,13.8,11.7,8.2,14.1,13.8,0.3,0.15,0.0,0.0,0.0,Passed,13.95,7.59
07-28-2022 10:13:32,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:11:55,39,,9.9,9.8,8.7,7.3,,0.0,0.0,0.0,0.3,9.8,0.0,9.8,4.9,0.1,0.0,0.05,Passed,4.9,2.42
07-28-2022 10:13:33,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:12:00,61,,19.1,17.6,12.2,8.1,,16.8,16.1,11.1,7.4,17.6,16.1,1.5,0.75,0.4,0.1,0.15000000000000002,Passed,16.85,8.17
07-28-2022 10:13:34,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:16:30,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:15:00,55,,8.3,8.1,6.9,4.5,,7.7,7.7,6.5,4.4,8.1,7.7,0.4,0.2,0.1,0.0,0.05,Passed,7.9,3.13
07-28-2022 10:16:31,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:15:50,53,,10.5,9.9,8.0,6.1,,11.6,10.8,8.6,6.5,9.9,10.8,0.9,0.45,0.1,0.3,0.09999999999999999,Passed,10.35,4.76
07-28-2022 10:16:32,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:16:04,None,,12.4,11.2,8.7,6.5,,12.0,11.1,8.6,6.3,11.2,11.1,0.1,0.05,0.3,0.2,0.04999999999999999,RH,11.15,4.34
07-28-2022 10:16:33,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:14:24,55,,9.8,10.4,9.1,6.3,,11.5,11.4,10.2,6.9,10.4,11.4,1.0,0.5,0.1,0.0,0.05,Passed,10.9,4.96
07-28-2022 10:16:34,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:14:23,49,,7.6,7.3,7.5,6.8,,7.2,7.2,7.6,6.6,7.3,7.2,0.1,0.05,0.0,0.0,0.0,Passed,7.25,3.15
07-28-2022 10:16:35,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:14:49,52,,8.7,8.5,7.5,6.5,,8.8,8.5,7.5,6.2,8.5,8.5,0.0,0.0,0.0,0.1,0.05,Passed,8.5,3.7
07-28-2022 10:16:36,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:15:33,43,,13.9,14.0,12.5,9.2,,13.4,13.7,11.8,8.3,14.0,13.7,0.3,0.15,0.1,0.1,0.0,Passed,13.85,7.6
07-28-2022 10:16:37,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:15:55,37,,11.4,10.0,8.7,7.3,,0.0,0.0,0.0,0.3,10.0,0.0,10.0,5.0,0.2,0.0,0.1,Passed,5.0,2.62
07-28-2022 10:16:38,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:16:00,61,,19.2,17.9,12.4,8.1,,17.5,16.4,11.3,7.4,17.9,16.4,1.5,0.75,0.3,0.3,0.0,Passed,17.15,8.35
07-28-2022 10:16:39,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:17:34,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:15:00,55,,8.3,8.1,6.9,4.5,,7.7,7.7,6.5,4.4,8.1,7.7,0.4,0.2,0.0,0.0,0.0,Passed,7.9,3.13
07-28-2022 10:17:35,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:15:50,53,,10.5,9.9,8.0,6.1,,11.6,10.8,8.6,6.5,9.9,10.8,0.9,0.45,0.0,0.0,0.0,Passed,10.35,4.76
07-28-2022 10:17:36,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:16:04,None,,12.4,11.2,8.7,6.5,,12.0,11.1,8.6,6.3,11.2,11.1,0.1,0.05,0.0,0.0,0.0,RH,11.15,4.34
07-28-2022 10:17:38,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:16:24,55,,10.2,10.4,9.2,6.3,,11.3,11.4,10.2,6.9,10.4,11.4,1.0,0.5,0.0,0.0,0.0,Passed,10.9,4.96
07-28-2022 10:17:39,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:16:23,49,,7.5,7.3,7.5,6.8,,7.0,7.1,7.6,6.6,7.3,7.1,0.2,0.1,0.0,0.1,0.05,Passed,7.2,3.12
07-28-2022 10:17:40,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:16:49,53,,8.4,8.5,7.5,6.5,,9.1,8.5,7.6,6.2,8.5,8.5,0.0,0.0,0.0,0.0,0.0,Passed,8.5,3.63
07-28-2022 10:17:41,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:15:33,43,,13.9,14.0,12.5,9.2,,13.4,13.7,11.8,8.3,14.0,13.7,0.3,0.15,0.0,0.0,0.0,Passed,13.85,7.6
07-28-2022 10:17:42,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:15:55,37,,11.4,10.0,8.7,7.3,,0.0,0.0,0.0,0.3,10.0,0.0,10.0,5.0,0.0,0.0,0.0,Passed,5.0,2.62
07-28-2022 10:17:43,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:14:00,61,,19.2,17.7,12.3,8.1,,18.0,16.3,11.2,7.4,17.7,16.3,1.4,0.7,0.2,0.1,0.05,Passed,17.0,8.26
07-28-2022 10:17:44,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:18:49,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:17:00,55,,7.7,8.0,6.9,4.5,,7.8,7.7,6.6,4.4,8.0,7.7,0.3,0.15,0.1,0.0,0.05,Passed,7.85,3.1
07-28-2022 10:18:50,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:17:50,52,,11.1,10.0,8.0,6.1,,11.4,10.8,8.7,6.5,10.0,10.8,0.8,0.4,0.1,0.0,0.05,Passed,10.4,4.86
07-28-2022 10:18:51,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:18:04,None,,11.5,11.2,8.7,6.5,,11.2,11.1,8.7,6.3,11.2,11.1,0.1,0.05,0.0,0.0,0.0,RH,11.15,4.34
07-28-2022 10:18:53,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:16:24,55,,10.2,10.4,9.2,6.3,,11.3,11.4,10.2,6.9,10.4,11.4,1.0,0.5,0.0,0.0,0.0,Passed,10.9,4.96
07-28-2022 10:18:53,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:16:23,49,,7.5,7.3,7.5,6.8,,7.0,7.1,7.6,6.6,7.3,7.1,0.2,0.1,0.0,0.0,0.0,Passed,7.2,3.12
07-28-2022 10:18:54,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:16:49,53,,8.4,8.5,7.5,6.5,,9.1,8.5,7.6,6.2,8.5,8.5,0.0,0.0,0.0,0.0,0.0,Passed,8.5,3.63
07-28-2022 10:18:55,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:17:33,43,,13.4,14.0,12.5,9.2,,14.0,13.8,11.8,8.3,14.0,13.8,0.2,0.1,0.0,0.1,0.05,Passed,13.9,7.63
07-28-2022 10:18:56,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:17:55,38,,10.1,10.0,8.7,7.3,,0.0,0.0,0.0,0.3,10.0,0.0,10.0,5.0,0.0,0.0,0.0,Passed,5.0,2.55
07-28-2022 10:18:57,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:18:00,61,,18.2,17.9,12.5,8.2,,16.8,16.5,11.4,7.4,17.9,16.5,1.4,0.7,0.2,0.2,0.0,Passed,17.2,8.38
07-28-2022 10:18:58,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:20:10,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:19:00,55,,8.4,8.1,6.9,4.5,,8.2,7.7,6.6,4.4,8.1,7.7,0.4,0.2,0.1,0.0,0.05,Passed,7.9,3.13
07-28-2022 10:20:11,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:17:50,52,,11.1,10.0,8.0,6.1,,11.4,10.8,8.7,6.5,10.0,10.8,0.8,0.4,0.0,0.0,0.0,Passed,10.4,4.86
07-28-2022 10:20:12,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:18:04,None,,11.5,11.2,8.7,6.5,,11.2,11.1,8.7,6.3,11.2,11.1,0.1,0.05,0.0,0.0,0.0,RH,11.15,4.34
07-28-2022 10:20:13,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:18:24,55,,11.2,10.5,9.2,6.3,,10.6,11.3,10.2,6.9,10.5,11.3,0.8,0.4,0.1,0.1,0.0,Passed,10.9,4.96
07-28-2022 10:20:14,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:18:23,49,,7.4,7.3,7.5,6.8,,7.5,7.2,7.6,6.6,7.3,7.2,0.1,0.05,0.0,0.1,0.05,Passed,7.25,3.15
07-28-2022 10:20:15,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:18:49,53,,8.6,8.5,7.6,6.5,,8.4,8.5,7.6,6.2,8.5,8.5,0.0,0.0,0.0,0.0,0.0,Passed,8.5,3.63
07-28-2022 10:20:16,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:19:33,43,,15.2,14.1,12.5,9.2,,13.4,13.7,11.8,8.3,14.1,13.7,0.4,0.2,0.1,0.1,0.0,Passed,13.9,7.63
07-28-2022 10:20:17,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:19:55,39,,11.2,10.1,8.8,7.3,,0.0,0.0,0.0,0.3,10.1,0.0,10.1,5.05,0.1,0.0,0.05,QQ,None,None
07-28-2022 10:20:18,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:18:00,61,,18.2,17.9,12.5,8.2,,16.8,16.5,11.4,7.4,17.9,16.5,1.4,0.7,0.0,0.0,0.0,Passed,17.2,8.38
07-28-2022 10:20:19,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:21:55,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:21:00,55,,8.1,8.1,6.9,4.5,,8.8,7.9,6.6,4.4,8.1,7.9,0.2,0.1,0.0,0.2,0.1,Passed,8.0,3.19
07-28-2022 10:21:56,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:19:50,54,,10.7,10.1,8.1,6.1,,11.4,10.9,8.7,6.5,10.1,10.9,0.8,0.4,0.1,0.1,0.0,Passed,10.5,4.79
07-28-2022 10:21:57,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:20:04,None,,12.4,11.3,8.8,6.6,,11.6,11.2,8.7,6.3,11.3,11.2,0.1,0.05,0.1,0.1,0.0,RH,11.25,4.4
07-28-2022 10:21:59,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:20:24,55,,10.6,10.5,9.2,6.3,,13.2,11.5,10.3,6.9,10.5,11.5,1.0,0.5,0.0,0.2,0.1,Passed,11.0,5.02
07-28-2022 10:22:00,Laconia,NH7,43.565853,-71.49613,708,PA-II-SD,7.00,07-28-2022 10:20:23,49,,6.9,7.3,7.5,6.8,,7.1,7.2,7.6,6.6,7.3,7.2,0.1,0.05,0.0,0.0,0.0,Passed,7.25,3.15
07-28-2022 10:22:01,Concord,NHDES Max,43.289764,-71.56426,370,PA-II-SD,7.00,07-28-2022 10:20:49,52,,9.7,8.6,7.6,6.5,,8.3,8.5,7.6,6.2,8.6,8.5,0.1,0.05,0.1,0.0,0.05,Passed,8.55,3.74
07-28-2022 10:22:02,Suncook,NH2,43.132477,-71.458374,230,PA-II-SD,7.00,07-28-2022 10:19:33,43,,15.2,14.1,12.5,9.2,,13.4,13.7,11.8,8.3,14.1,13.7,0.4,0.2,0.0,0.0,0.0,Passed,13.9,7.63
07-28-2022 10:22:03,Raymond,MChase_ParkPl,43.00408,-71.17704,194,PA-II-SD,7.00,07-28-2022 10:19:55,39,,11.2,10.1,8.8,7.3,,0.0,0.0,0.0,0.3,10.1,0.0,10.1,5.05,0.0,0.0,0.0,QQ,None,None
07-28-2022 10:22:04,Keene,KSC 04,42.93053,-72.27235,476,PA-II,7.00,07-28-2022 10:20:00,60,,18.6,18.0,12.6,8.2,,17.5,16.6,11.5,7.4,18.0,16.6,1.4,0.7,0.1,0.1,0.0,Passed,17.3,8.51
07-28-2022 10:22:05,Merrimack,KSC 15,42.899563,-71.46465,301,PA-II,7.00,07-27-2022 09:02:30,35,,3.7,3.8,4.4,9.3,,2.6,3.1,3.8,8.7,3.8,3.1,0.7,0.35,0.0,0.0,0.0,Passed,3.45,1.81
07-28-2022 10:25:06,Concord,"12 Noyes Street, Concord, NH",43.192043,-71.54158,291,PA-II-SD,7.00,07-28-2022 10:23:00,55,,9.9,8.3,7.0,4.5,,9.5,8.0,6.7,4.4,8.3,8.0,0.3,0.15,0.2,0.1,0.05,Passed,8.15,3.28
07-28-2022 10:25:07,Bow,Junder22,43.08963,-71.50244,619,PA-II,7.00,07-28-2022 10:23:50,52,,10.3,10.1,8.2,6.1,,10.4,10.9,8.8,6.5,10.1,10.9,0.8,0.4,0.0,0.0,0.0,Passed,10.5,4.92
07-28-2022 10:25:09,Dunbarton,NHDES_katerr,43.11861,-71.61618,885,PA-II-SD,7.00,07-28-2022 10:24:04,None,,11.4,11.4,8.9,6.6,,11.5,11.3,8.8,6.3,11.4,11.3,0.1,0.05,0.1,0.1,0.0,RH,11.35,4.46
07-28-2022 10:25:10,Concord,"12 Noyes Street, Concord, NH",43.19211,-71.54146,286,PA-II-SD,7.00,07-28-2022 10:22:24,54,,10.9,10.5,9.2,6.3,,11.4,11.5,10.3,7.0,10.5,11.5,1.0,0.5,0.0,0.0,0.0,Passed,11.0,5.09
